Date,Year,Month,SN,SN_clean,StdDev,Observations,Provisional
1973-12-01,1973,12,33.3,33.3,3.9,31,1
1974-01-01,1974,1,39.4,39.4,4.2,31,1
1974-02-01,1974,2,37.3,37.3,4.1,28,1
1974-03-01,1974,3,30.9,30.9,3.8,31,1
1974-04-01,1974,4,57.5,57.5,5.1,30,1
1974-05-01,1974,5,56.3,56.3,5.0,31,1
1974-06-01,1974,6,51.5,51.5,4.8,30,1
1974-07-01,1974,7,79.1,79.1,5.9,31,1
1974-08-01,1974,8,47.9,47.9,4.6,31,1
1974-09-01,1974,9,57.2,57.2,5.0,30,1
1974-10-01,1974,10,67.2,67.2,5.5,31,1
1974-11-01,1974,11,35.9,35.9,4.0,30,1
1974-12-01,1974,12,29.6,29.6,3.7,31,1
1975-01-01,1975,1,27.3,27.3,3.5,31,1
1975-02-01,1975,2,16.7,16.7,2.8,28,1
1975-03-01,1975,3,16.9,16.9,2.8,31,1
1975-04-01,1975,4,7.7,7.7,1.9,30,1
1975-05-01,1975,5,13.1,13.1,2.5,31,1
1975-06-01,1975,6,16.7,16.7,2.8,30,1
1975-07-01,1975,7,40.4,40.4,4.3,31,1
1975-08-01,1975,8,56.7,56.7,5.0,31,1
1975-09-01,1975,9,20.3,20.3,3.1,30,1
1975-10-01,1975,10,13.6,13.6,2.5,31,1
1975-11-01,1975,11,27.9,27.9,3.6,30,1
1975-12-01,1975,12,11.6,11.6,2.3,31,1
1976-01-01,1976,1,11.9,11.9,2.3,31,1
1976-02-01,1976,2,6.4,6.4,1.7,29,1
1976-03-01,1976,3,31.5,31.5,3.8,31,1
1976-04-01,1976,4,27.3,27.3,3.5,30,1
1976-05-01,1976,5,18.2,18.2,2.9,31,1
1976-06-01,1976,6,17.9,17.9,2.9,30,1
1976-07-01,1976,7,2.9,2.9,1.2,31,1
1976-08-01,1976,8,24.1,24.1,3.3,31,1
1976-09-01,1976,9,20.0,20.0,3.0,30,1
1976-10-01,1976,10,29.7,29.7,3.7,31,1
1976-11-01,1976,11,7.9,7.9,1.9,30,1
1976-12-01,1976,12,22.3,22.3,3.2,31,1
1977-01-01,1977,1,23.8,23.8,3.3,31,1
1977-02-01,1977,2,33.3,33.3,3.9,28,1
1977-03-01,1977,3,13.0,13.0,2.5,31,1
1977-04-01,1977,4,19.0,19.0,3.0,30,1
1977-05-01,1977,5,27.0,27.0,3.5,31,1
1977-06-01,1977,6,54.9,54.9,5.0,30,1
1977-07-01,1977,7,30.6,30.6,3.7,31,1
1977-08-01,1977,8,43.0,43.0,4.4,31,1
1977-09-01,1977,9,62.4,62.4,5.3,30,1
1977-10-01,1977,10,62.1,62.1,5.3,31,1
1977-11-01,1977,11,41.6,41.6,4.3,30,1
1977-12-01,1977,12,61.4,61.4,5.2,31,1
1978-01-01,1978,1,73.7,73.7,5.7,31,1
1978-02-01,1978,2,132.6,132.6,7.7,28,1
1978-03-01,1978,3,108.4,108.4,6.9,31,1
1978-04-01,1978,4,141.2,141.2,7.9,30,1
1978-05-01,1978,5,117.1,117.1,7.2,31,1
1978-06-01,1978,6,134.6,134.6,7.8,30,1
1978-07-01,1978,7,99.7,99.7,6.7,31,1
1978-08-01,1978,8,82.4,82.4,6.0,31,1
1978-09-01,1978,9,195.7,195.7,9.3,30,1
1978-10-01,1978,10,177.1,177.1,8.9,31,1
1978-11-01,1978,11,138.5,138.5,7.9,30,1
1978-12-01,1978,12,173.9,173.9,8.8,31,1
1979-01-01,1979,1,235.9,235.9,10.3,31,1
1979-02-01,1979,2,194.7,194.7,9.3,28,1
1979-03-01,1979,3,195.3,195.3,9.3,31,1
1979-04-01,1979,4,143.7,143.7,8.0,30,1
1979-05-01,1979,5,190.3,190.3,9.2,31,1
1979-06-01,1979,6,211.7,211.7,9.7,30,1
1979-07-01,1979,7,225.7,225.7,10.0,31,1
1979-08-01,1979,8,201.4,201.4,9.5,31,1
1979-09-01,1979,9,266.9,266.9,10.9,30,1
1979-10-01,1979,10,263.6,263.6,10.9,31,1
1979-11-01,1979,11,259.5,259.5,10.8,30,1
1979-12-01,1979,12,249.6,249.6,10.6,31,1
1980-01-01,1980,1,226.1,226.1,10.1,31,1
1980-02-01,1980,2,219.4,219.4,9.9,29,1
1980-03-01,1980,3,178.7,178.7,8.9,31,1
1980-04-01,1980,4,232.2,232.2,10.2,30,1
1980-05-01,1980,5,254.7,254.7,10.7,31,1
1980-06-01,1980,6,222.7,222.7,10.0,30,1
1980-07-01,1980,7,192.9,192.9,9.3,31,1
1980-08-01,1980,8,191.7,191.7,9.3,31,1
1980-09-01,1980,9,219.6,219.6,9.9,30,1
1980-10-01,1980,10,233.3,233.3,10.2,31,1
1980-11-01,1980,11,209.5,209.5,9.7,30,1
1980-12-01,1980,12,246.9,246.9,10.5,31,1
1981-01-01,1981,1,156.6,156.6,9.5,271,1
1981-02-01,1981,2,189.9,189.9,12.4,229,1
1981-03-01,1981,3,196.6,196.6,11.6,244,1
1981-04-01,1981,4,225.3,225.3,14.9,254,1
1981-05-01,1981,5,194.7,194.7,13.4,268,1
1981-06-01,1981,6,131.6,131.6,9.5,227,1
1981-07-01,1981,7,205.3,205.3,13.0,268,1
1981-08-01,1981,8,242.5,242.5,13.9,276,1
1981-09-01,1981,9,245.3,245.3,18.5,255,1
1981-10-01,1981,10,216.2,216.2,12.1,243,1
1981-11-01,1981,11,186.0,186.0,14.2,248,1
1981-12-01,1981,12,195.4,195.4,11.9,266,1
1982-01-01,1982,1,149.8,149.8,10.2,287,1
1982-02-01,1982,2,230.9,230.9,13.6,256,1
1982-03-01,1982,3,221.1,221.1,11.4,263,1
1982-04-01,1982,4,170.3,170.3,8.3,284,1
1982-05-01,1982,5,119.3,119.3,8.5,318,1
1982-06-01,1982,6,163.7,163.7,11.2,313,1
1982-07-01,1982,7,139.4,139.4,14.0,292,1
1982-08-01,1982,8,161.9,161.9,11.8,301,1
1982-09-01,1982,9,167.4,167.4,9.7,308,1
1982-10-01,1982,10,134.3,134.3,10.4,308,1
1982-11-01,1982,11,127.5,127.5,18.6,244,1
1982-12-01,1982,12,169.0,169.0,15.4,262,1
1983-01-01,1983,1,115.5,115.5,8.7,267,1
1983-02-01,1983,2,73.1,73.1,6.3,261,1
1983-03-01,1983,3,88.7,88.7,7.1,259,1
1983-04-01,1983,4,109.6,109.6,9.7,282,1
1983-05-01,1983,5,132.5,132.5,9.4,330,1
1983-06-01,1983,6,131.5,131.5,8.2,361,1
1983-07-01,1983,7,108.9,108.9,7.3,431,1
1983-08-01,1983,8,96.0,96.0,8.4,429,1
1983-09-01,1983,9,69.9,69.9,5.5,397,1
1983-10-01,1983,10,72.5,72.5,7.0,431,1
1983-11-01,1983,11,45.7,45.7,7.3,363,1
1983-12-01,1983,12,45.6,45.6,5.5,405,1
1984-01-01,1984,1,74.8,74.8,6.5,399,1
1984-02-01,1984,2,110.2,110.2,8.1,377,1
1984-03-01,1984,3,116.7,116.7,8.7,395,1
1984-04-01,1984,4,90.4,90.4,7.6,407,1
1984-05-01,1984,5,96.9,96.9,7.0,462,1
1984-06-01,1984,6,65.1,65.1,5.4,438,1
1984-07-01,1984,7,55.7,55.7,5.1,468,1
1984-08-01,1984,8,35.0,35.0,3.4,509,1
1984-09-01,1984,9,22.6,22.6,3.9,429,1
1984-10-01,1984,10,12.6,12.6,3.8,428,1
1984-11-01,1984,11,26.5,26.5,4.7,394,1
1984-12-01,1984,12,21.4,21.4,3.9,397,1
1985-01-01,1985,1,17.8,17.8,3.9,425,1
1985-02-01,1985,2,20.7,20.7,3.8,412,1
1985-03-01,1985,3,16.9,16.9,3.9,389,1
1985-04-01,1985,4,20.4,20.4,3.7,468,1
1985-05-01,1985,5,32.4,32.4,3.7,457,1
1985-06-01,1985,6,28.3,28.3,3.9,465,1
1985-07-01,1985,7,39.9,39.9,3.8,540,1
1985-08-01,1985,8,10.1,10.1,3.5,546,1
1985-09-01,1985,9,4.3,4.3,2.4,511,1
1985-10-01,1985,10,22.0,22.0,4.2,486,1
1985-11-01,1985,11,17.9,17.9,2.6,422,1
1985-12-01,1985,12,15.8,15.8,4.6,422,1
1986-01-01,1986,1,2.8,2.8,2.8,460,1
1986-02-01,1986,2,27.9,27.9,3.6,420,1
1986-03-01,1986,3,13.8,13.8,3.8,433,1
1986-04-01,1986,4,22.4,22.4,4.1,449,1
1986-05-01,1986,5,16.1,16.1,3.6,530,1
1986-06-01,1986,6,0.6,0.6,2.1,494,1
1986-07-01,1986,7,18.1,18.1,3.9,510,1
1986-08-01,1986,8,9.9,9.9,2.3,567,1
1986-09-01,1986,9,5.1,5.1,3.0,505,1
1986-10-01,1986,10,40.1,40.1,4.4,507,1
1986-11-01,1986,11,15.4,15.4,4.3,515,1
1986-12-01,1986,12,5.8,5.8,2.8,544,1
1987-01-01,1987,1,9.8,9.8,2.7,487,1
1987-02-01,1987,2,3.4,3.4,2.6,429,1
1987-03-01,1987,3,17.4,17.4,3.0,501,1
1987-04-01,1987,4,46.0,46.0,4.4,581,1
1987-05-01,1987,5,39.1,39.1,3.5,566,1
1987-06-01,1987,6,18.8,18.8,3.5,586,1
1987-07-01,1987,7,38.2,38.2,4.3,645,1
1987-08-01,1987,8,47.9,47.9,3.3,619,1
1987-09-01,1987,9,42.2,42.2,3.5,609,1
1987-10-01,1987,10,63.4,63.4,4.8,501,1
1987-11-01,1987,11,48.8,48.8,5.1,417,1
1987-12-01,1987,12,29.1,29.1,3.2,455,1
1988-01-01,1988,1,70.5,70.5,5.5,484,1
1988-02-01,1988,2,45.4,45.4,4.6,525,1
1988-03-01,1988,3,91.2,91.2,5.7,516,1
1988-04-01,1988,4,108.8,108.8,6.7,562,1
1988-05-01,1988,5,74.2,74.2,6.1,582,1
1988-06-01,1988,6,124.3,124.3,8.3,574,1
1988-07-01,1988,7,131.4,131.4,9.6,605,1
1988-08-01,1988,8,139.4,139.4,9.0,649,1
1988-09-01,1988,9,142.7,142.7,9.4,551,1
1988-10-01,1988,10,156.5,156.5,9.7,530,1
1988-11-01,1988,11,156.8,156.8,8.9,488,1
1988-12-01,1988,12,231.2,231.2,13.5,490,1
1989-01-01,1989,1,210.1,210.1,15.0,536,1
1989-02-01,1989,2,208.7,208.7,12.7,489,1
1989-03-01,1989,3,170.4,170.4,10.2,573,1
1989-04-01,1989,4,166.3,166.3,9.7,534,1
1989-05-01,1989,5,195.4,195.4,10.6,668,1
1989-06-01,1989,6,284.5,284.5,15.5,619,1
1989-07-01,1989,7,180.5,180.5,10.2,673,1
1989-08-01,1989,8,232.0,232.0,13.5,639,1
1989-09-01,1989,9,225.1,225.1,14.9,585,1
1989-10-01,1989,10,212.2,212.2,11.2,562,1
1989-11-01,1989,11,238.2,238.2,15.2,550,1
1989-12-01,1989,12,211.4,211.4,13.5,504,1
1990-01-01,1990,1,227.4,227.4,13.6,516,1
1990-02-01,1990,2,171.8,171.8,11.3,518,1
1990-03-01,1990,3,191.7,191.7,11.0,592,1
1990-04-01,1990,4,189.7,189.7,10.1,575,1
1990-05-01,1990,5,175.2,175.2,10.0,691,1
1990-06-01,1990,6,153.3,153.3,9.1,599,1
1990-07-01,1990,7,191.1,191.1,9.8,661,1
1990-08-01,1990,8,252.1,252.1,12.8,714,1
1990-09-01,1990,9,169.1,169.1,9.2,622,1
1990-10-01,1990,10,199.4,199.4,12.6,605,1
1990-11-01,1990,11,178.8,178.8,12.3,536,1
1990-12-01,1990,12,197.1,197.1,12.6,479,1
1991-01-01,1991,1,195.3,195.3,14.5,552,1
1991-02-01,1991,2,240.3,240.3,13.9,493,1
1991-03-01,1991,3,197.0,197.0,11.8,546,1
1991-04-01,1991,4,197.6,197.6,11.9,590,1
1991-05-01,1991,5,166.9,166.9,9.9,625,1
1991-06-01,1991,6,224.7,224.7,12.9,620,1
1991-07-01,1991,7,240.2,240.2,13.7,661,1
1991-08-01,1991,8,240.8,240.8,14.3,707,1
1991-09-01,1991,9,168.9,168.9,11.3,621,1
1991-10-01,1991,10,197.1,197.1,13.2,524,1
1991-11-01,1991,11,159.5,159.5,10.1,487,1
1991-12-01,1991,12,212.6,212.6,14.1,506,1
1992-01-01,1992,1,198.3,198.3,12.9,566,1
1992-02-01,1992,2,230.7,230.7,14.5,590,1
1992-03-01,1992,3,151.0,151.0,9.2,537,1
1992-04-01,1992,4,142.2,142.2,9.5,660,1
1992-05-01,1992,5,94.3,94.3,7.7,746,1
1992-06-01,1992,6,98.5,98.5,6.6,706,1
1992-07-01,1992,7,114.2,114.2,7.7,761,1
1992-08-01,1992,8,91.9,91.9,6.7,794,1
1992-09-01,1992,9,94.0,94.0,5.5,764,1
1992-10-01,1992,10,133.4,133.4,8.2,623,1
1992-11-01,1992,11,129.6,129.6,8.2,559,1
1992-12-01,1992,12,122.0,122.0,8.4,539,1
1993-01-01,1993,1,81.4,81.4,5.9,583,1
1993-02-01,1993,2,127.8,127.8,8.3,551,1
1993-03-01,1993,3,102.4,102.4,6.6,739,1
1993-04-01,1993,4,94.4,94.4,6.7,719,1
1993-05-01,1993,5,78.8,78.8,5.7,752,1
1993-06-01,1993,6,69.6,69.6,5.4,706,1
1993-07-01,1993,7,80.4,80.4,5.4,699,1
1993-08-01,1993,8,62.5,62.5,5.0,809,1
1993-09-01,1993,9,31.2,31.2,4.5,709,1
1993-10-01,1993,10,71.1,71.1,5.5,630,1
1993-11-01,1993,11,48.2,48.2,4.4,551,1
1993-12-01,1993,12,68.4,68.4,5.9,562,1
1994-01-01,1994,1,84.9,84.9,6.6,582,1
1994-02-01,1994,2,54.9,54.9,4.8,539,1
1994-03-01,1994,3,47.5,47.5,4.1,728,1
1994-04-01,1994,4,27.4,27.4,3.9,763,1
1994-05-01,1994,5,29.8,29.8,4.1,789,1
1994-06-01,1994,6,39.7,39.7,5.0,789,1
1994-07-01,1994,7,50.6,50.6,4.3,865,1
1994-08-01,1994,8,34.3,34.3,3.2,876,1
1994-09-01,1994,9,40.5,40.5,4.1,735,1
1994-10-01,1994,10,67.1,67.1,4.2,657,1
1994-11-01,1994,11,29.5,29.5,4.7,591,1
1994-12-01,1994,12,32.2,32.2,3.5,610,1
1995-01-01,1995,1,32.6,32.6,5.3,630,1
1995-02-01,1995,2,45.8,45.8,3.9,620,1
1995-03-01,1995,3,46.3,46.3,3.8,706,1
1995-04-01,1995,4,21.6,21.6,3.6,698,1
1995-05-01,1995,5,19.4,19.4,2.8,781,1
1995-06-01,1995,6,22.5,22.5,3.8,747,1
1995-07-01,1995,7,20.4,20.4,3.1,842,1
1995-08-01,1995,8,18.2,18.2,3.6,854,1
1995-09-01,1995,9,15.7,15.7,3.0,708,1
1995-10-01,1995,10,30.6,30.6,3.7,734,1
1995-11-01,1995,11,14.0,14.0,3.7,594,1
1995-12-01,1995,12,14.9,14.9,3.6,515,1
1996-01-01,1996,1,13.3,13.3,3.4,535,1
1996-02-01,1996,2,7.7,7.7,3.4,532,1
1996-03-01,1996,3,12.6,12.6,3.1,621,1
1996-04-01,1996,4,6.8,6.8,2.5,678,1
1996-05-01,1996,5,7.6,7.6,3.1,676,1
1996-06-01,1996,6,16.5,16.5,2.9,682,1
1996-07-01,1996,7,11.8,11.8,2.6,766,1
1996-08-01,1996,8,19.7,19.7,3.5,759,1
1996-09-01,1996,9,3.0,3.0,2.5,656,1
1996-10-01,1996,10,0.7,0.7,2.1,630,1
1996-11-01,1996,11,24.9,24.9,4.4,536,1
1996-12-01,1996,12,14.0,14.0,2.9,543,1
1997-01-01,1997,1,7.4,7.4,3.2,497,1
1997-02-01,1997,2,11.0,11.0,2.9,545,1
1997-03-01,1997,3,12.1,12.1,2.4,627,1
1997-04-01,1997,4,23.0,23.0,3.3,663,1
1997-05-01,1997,5,25.4,25.4,2.8,716,1
1997-06-01,1997,6,20.8,20.8,2.5,656,1
1997-07-01,1997,7,12.9,12.9,4.2,700,1
1997-08-01,1997,8,35.7,35.7,3.8,723,1
1997-09-01,1997,9,59.7,59.7,4.8,661,1
1997-10-01,1997,10,32.8,32.8,3.6,623,1
1997-11-01,1997,11,50.4,50.4,4.7,465,1
1997-12-01,1997,12,55.5,55.5,4.6,418,1
1998-01-01,1998,1,44.5,44.5,4.6,521,1
1998-02-01,1998,2,50.2,50.2,4.6,559,1
1998-03-01,1998,3,82.0,82.0,5.9,571,1
1998-04-01,1998,4,70.6,70.6,7.2,537,1
1998-05-01,1998,5,74.0,74.0,4.8,620,1
1998-06-01,1998,6,90.5,90.5,6.0,521,1
1998-07-01,1998,7,96.7,96.7,6.3,597,1
1998-08-01,1998,8,121.1,121.1,7.4,586,1
1998-09-01,1998,9,132.0,132.0,8.6,502,1
1998-10-01,1998,10,78.5,78.5,6.6,432,1
1998-11-01,1998,11,97.3,97.3,6.8,472,1
1998-12-01,1998,12,119.2,119.2,9.4,435,1
1999-01-01,1999,1,86.0,86.0,7.6,475,1
1999-02-01,1999,2,98.0,98.0,7.6,446,1
1999-03-01,1999,3,103.5,103.5,6.8,518,1
1999-04-01,1999,4,93.6,93.6,7.5,569,1
1999-05-01,1999,5,149.6,149.6,8.5,630,1
1999-06-01,1999,6,207.2,207.2,10.5,567,1
1999-07-01,1999,7,173.5,173.5,9.3,594,1
1999-08-01,1999,8,142.3,142.3,12.9,649,1
1999-09-01,1999,9,106.3,106.3,6.5,624,1
1999-10-01,1999,10,168.7,168.7,10.4,531,1
1999-11-01,1999,11,188.3,188.3,12.3,406,1
1999-12-01,1999,12,116.8,116.8,9.3,404,1
2000-01-01,2000,1,133.1,133.1,10.4,450,1
2000-02-01,2000,2,165.7,165.7,10.4,490,1
2000-03-01,2000,3,217.7,217.7,11.9,456,1
2000-04-01,2000,4,191.5,191.5,10.2,529,1
2000-05-01,2000,5,165.9,165.9,10.1,551,1
2000-06-01,2000,6,188.0,188.0,8.8,532,1
2000-07-01,2000,7,244.3,244.3,12.0,507,1
2000-08-01,2000,8,180.5,180.5,9.4,626,1
2000-09-01,2000,9,156.0,156.0,11.2,558,1
2000-10-01,2000,10,141.6,141.6,8.0,483,1
2000-11-01,2000,11,158.1,158.1,8.9,380,1
2000-12-01,2000,12,143.3,143.3,8.7,391,1
2001-01-01,2001,1,142.6,142.6,9.2,437,1
2001-02-01,2001,2,121.5,121.5,8.1,453,1
2001-03-01,2001,3,165.8,165.8,11.9,485,1
2001-04-01,2001,4,161.7,161.7,9.4,578,1
2001-05-01,2001,5,142.1,142.1,8.3,578,1
2001-06-01,2001,6,202.9,202.9,10.8,586,1
2001-07-01,2001,7,123.0,123.0,8.4,645,1
2001-08-01,2001,8,161.5,161.5,9.3,654,1
2001-09-01,2001,9,238.2,238.2,12.1,518,1
2001-10-01,2001,10,194.1,194.1,11.3,628,1
2001-11-01,2001,11,176.6,176.6,13.3,509,1
2001-12-01,2001,12,213.4,213.4,12.5,487,1
2002-01-01,2002,1,184.6,184.6,11.7,500,1
2002-02-01,2002,2,170.2,170.2,11.3,475,1
2002-03-01,2002,3,147.1,147.1,9.1,580,1
2002-04-01,2002,4,186.9,186.9,9.8,603,1
2002-05-01,2002,5,187.5,187.5,9.7,595,1
2002-06-01,2002,6,128.8,128.8,7.7,569,1
2002-07-01,2002,7,161.0,161.0,11.0,628,1
2002-08-01,2002,8,175.6,175.6,9.8,663,1
2002-09-01,2002,9,187.9,187.9,10.1,554,1
2002-10-01,2002,10,151.2,151.2,8.0,543,1
2002-11-01,2002,11,147.2,147.2,8.2,470,1
2002-12-01,2002,12,135.3,135.3,10.0,408,1
2003-01-01,2003,1,133.5,133.5,7.4,482,1
2003-02-01,2003,2,75.7,75.7,5.7,538,1
2003-03-01,2003,3,100.7,100.7,7.5,633,1
2003-04-01,2003,4,97.9,97.9,6.4,619,1
2003-05-01,2003,5,86.8,86.8,6.6,606,1
2003-06-01,2003,6,118.7,118.7,7.9,672,1
2003-07-01,2003,7,128.3,128.3,7.9,677,1
2003-08-01,2003,8,115.4,115.4,7.3,721,1
2003-09-01,2003,9,78.5,78.5,5.8,685,1
2003-10-01,2003,10,97.8,97.8,8.8,570,1
2003-11-01,2003,11,82.9,82.9,6.3,443,1
2003-12-01,2003,12,72.2,72.2,5.3,441,1
2004-01-01,2004,1,60.6,60.6,5.2,491,1
2004-02-01,2004,2,74.6,74.6,6.0,479,1
2004-03-01,2004,3,74.8,74.8,5.1,594,1
2004-04-01,2004,4,59.2,59.2,5.1,601,1
2004-05-01,2004,5,72.8,72.8,5.7,614,1
2004-06-01,2004,6,66.5,66.5,6.8,646,1
2004-07-01,2004,7,83.8,83.8,8.8,709,1
2004-08-01,2004,8,69.7,69.7,5.5,686,1
2004-09-01,2004,9,48.8,48.8,5.3,604,1
2004-10-01,2004,10,74.2,74.2,5.5,539,1
2004-11-01,2004,11,70.1,70.1,5.4,477,1
2004-12-01,2004,12,28.9,28.9,3.4,442,1
2005-01-01,2005,1,48.1,48.1,4.6,536,1
2005-02-01,2005,2,43.5,43.5,4.3,500,1
2005-03-01,2005,3,39.6,39.6,3.8,607,1
2005-04-01,2005,4,38.7,38.7,3.8,598,1
2005-05-01,2005,5,61.9,61.9,5.7,641,1
2005-06-01,2005,6,56.8,56.8,5.3,675,1
2005-07-01,2005,7,62.4,62.4,6.1,678,1
2005-08-01,2005,8,60.5,60.5,5.3,706,1
2005-09-01,2005,9,37.2,37.2,4.5,691,1
2005-10-01,2005,10,13.2,13.2,3.4,534,1
2005-11-01,2005,11,27.5,27.5,4.1,499,1
2005-12-01,2005,12,59.3,59.3,3.9,419,1
2006-01-01,2006,1,20.9,20.9,3.4,511,1
2006-02-01,2006,2,5.7,5.7,3.7,434,1
2006-03-01,2006,3,17.3,17.3,4.2,502,1
2006-04-01,2006,4,50.3,50.3,5.1,550,1
2006-05-01,2006,5,37.2,37.2,3.9,566,1
2006-06-01,2006,6,24.5,24.5,3.3,566,1
2006-07-01,2006,7,22.2,22.2,2.4,628,1
2006-08-01,2006,8,20.8,20.8,2.5,650,1
2006-09-01,2006,9,23.7,23.7,3.0,567,1
2006-10-01,2006,10,14.9,14.9,2.4,537,1
2006-11-01,2006,11,35.7,35.7,3.5,444,1
2006-12-01,2006,12,22.3,22.3,3.5,415,1
2007-01-01,2007,1,29.3,29.3,2.8,474,1
2007-02-01,2007,2,18.4,18.4,2.7,423,1
2007-03-01,2007,3,7.2,7.2,2.8,611,1
2007-04-01,2007,4,5.4,5.4,2.4,650,1
2007-05-01,2007,5,19.5,19.5,3.3,615,1
2007-06-01,2007,6,21.3,21.3,3.4,607,1
2007-07-01,2007,7,15.1,15.1,1.9,703,1
2007-08-01,2007,8,9.8,9.8,2.2,669,1
2007-09-01,2007,9,4.0,4.0,2.1,637,1
2007-10-01,2007,10,1.5,1.5,2.4,547,1
2007-11-01,2007,11,2.8,2.8,2.5,437,1
2007-12-01,2007,12,17.3,17.3,3.1,468,1
2008-01-01,2008,1,4.1,4.1,2.8,480,1
2008-02-01,2008,2,2.9,2.9,2.4,490,1
2008-03-01,2008,3,15.5,15.5,2.7,548,1
2008-04-01,2008,4,3.6,3.6,2.3,562,1
2008-05-01,2008,5,4.6,4.6,3.2,637,1
2008-06-01,2008,6,5.2,5.2,2.3,637,1
2008-07-01,2008,7,0.6,0.6,2.0,664,1
2008-08-01,2008,8,0.3,0.3,2.0,525,1
2008-09-01,2008,9,1.2,1.2,2.4,605,1
2008-10-01,2008,10,4.2,4.2,2.9,571,1
2008-11-01,2008,11,6.6,6.6,2.4,445,1
2008-12-01,2008,12,1.0,1.0,2.0,480,1
2009-01-01,2009,1,1.3,1.3,2.0,317,1
2009-02-01,2009,2,1.2,1.2,2.2,385,1
2009-03-01,2009,3,0.6,0.6,2.0,523,1
2009-04-01,2009,4,1.2,1.2,2.2,586,1
2009-05-01,2009,5,2.9,2.9,2.4,610,1
2009-06-01,2009,6,6.3,6.3,2.7,623,1
2009-07-01,2009,7,5.5,5.5,2.6,671,1
2009-08-01,2009,8,0.0,0.0,2.0,691,1
2009-09-01,2009,9,7.1,7.1,2.2,628,1
2009-10-01,2009,10,7.7,7.7,2.7,564,1
2009-11-01,2009,11,6.9,6.9,3.2,452,1
2009-12-01,2009,12,16.3,16.3,3.5,415,1
2010-01-01,2010,1,19.5,19.5,2.5,413,1
2010-02-01,2010,2,28.5,28.5,2.7,376,1
2010-03-01,2010,3,24.0,24.0,3.6,564,1
2010-04-01,2010,4,10.4,10.4,3.3,592,1
2010-05-01,2010,5,13.9,13.9,3.4,573,1
2010-06-01,2010,6,18.8,18.8,3.0,600,1
2010-07-01,2010,7,25.2,25.2,3.4,718,1
2010-08-01,2010,8,29.6,29.6,3.4,689,1
2010-09-01,2010,9,36.4,36.4,4.0,505,1
2010-10-01,2010,10,33.6,33.6,3.9,501,1
2010-11-01,2010,11,34.4,34.4,3.7,404,1
2010-12-01,2010,12,24.5,24.5,3.6,393,1
2011-01-01,2011,1,27.3,27.3,3.1,417,1
2011-02-01,2011,2,48.3,48.3,5.1,399,1
2011-03-01,2011,3,78.6,78.6,6.9,566,1
2011-04-01,2011,4,76.1,76.1,6.2,557,1
2011-05-01,2011,5,58.2,58.2,5.0,607,1
2011-06-01,2011,6,56.1,56.1,5.0,544,1
2011-07-01,2011,7,64.5,64.5,4.8,549,1
2011-08-01,2011,8,65.8,65.8,5.6,605,1
2011-09-01,2011,9,120.1,120.1,8.8,535,1
2011-10-01,2011,10,125.7,125.7,9.0,503,1
2011-11-01,2011,11,139.1,139.1,9.9,434,1
2011-12-01,2011,12,109.3,109.3,8.4,361,1
2012-01-01,2012,1,94.4,94.4,7.1,386,1
2012-02-01,2012,2,47.8,47.8,4.4,388,1
2012-03-01,2012,3,86.6,86.6,7.3,500,1
2012-04-01,2012,4,85.9,85.9,6.9,479,1
2012-05-01,2012,5,96.5,96.5,7.2,543,1
2012-06-01,2012,6,92.0,92.0,6.5,498,1
2012-07-01,2012,7,100.1,100.1,7.3,601,1
2012-08-01,2012,8,94.8,94.8,6.5,612,1
2012-09-01,2012,9,93.7,93.7,8.1,511,1
2012-10-01,2012,10,76.5,76.5,5.1,493,1
2012-11-01,2012,11,87.6,87.6,6.5,382,1
2012-12-01,2012,12,56.8,56.8,5.1,360,1
2013-01-01,2013,1,96.1,96.1,6.3,362,1
2013-02-01,2013,2,60.9,60.9,4.4,363,1
2013-03-01,2013,3,78.3,78.3,6.1,429,1
2013-04-01,2013,4,107.3,107.3,6.8,509,1
2013-05-01,2013,5,120.2,120.2,8.2,487,1
2013-06-01,2013,6,76.7,76.7,5.2,469,1
2013-07-01,2013,7,86.2,86.2,6.7,575,1
2013-08-01,2013,8,91.8,91.8,6.6,563,1
2013-09-01,2013,9,54.5,54.5,5.3,446,1
2013-10-01,2013,10,114.4,114.4,8.2,421,1
2013-11-01,2013,11,113.9,113.9,8.2,321,1
2013-12-01,2013,12,124.2,124.2,9.1,402,1
2014-01-01,2014,1,117.0,117.0,8.2,398,1
2014-02-01,2014,2,146.1,146.1,10.7,384,1
2014-03-01,2014,3,128.7,128.7,8.6,493,1
2014-04-01,2014,4,112.5,112.5,6.9,486,1
2014-05-01,2014,5,112.5,112.5,7.5,493,1
2014-06-01,2014,6,102.9,102.9,7.7,469,1
2014-07-01,2014,7,100.2,100.2,7.4,477,1
2014-08-01,2014,8,106.9,106.9,7.6,486,1
2014-09-01,2014,9,130.0,130.0,8.7,419,1
2014-10-01,2014,10,90.0,90.0,6.9,440,1
2014-11-01,2014,11,103.6,103.6,8.5,397,1
2014-12-01,2014,12,112.9,112.9,7.4,331,1
2015-01-01,2015,1,93.0,93.0,7.5,546,1
2015-02-01,2015,2,66.7,66.7,5.3,442,1
2015-03-01,2015,3,54.5,54.5,4.8,628,1
2015-04-01,2015,4,75.3,75.3,8.2,847,1
2015-05-01,2015,5,88.8,88.8,8.6,895,1
